9781472200310,OceanLane,256,The Ocean at the End of the Lane,2013-10-20 12:30:47.206872+00,http://ecx.images-amazon.com/images/I/51IhJVJO83L.jpg,42
9780321767530,HundredThings,256,100 Things Every Designer Needs to Know About People,2015-11-05 21:23:55.590392+00,http://ecx.images-amazon.com/images/I/51BSZ6CHpLL.jpg,233
9780356502571,fifteen,400,The First Fifteen Lives of Harry August,2014-05-25 21:13:45.92913+00,http://ecx.images-amazon.com/images/I/51FCHpQtA%2BL.jpg,87
9781905490431,"",451,The help,2011-11-14 22:12:46.943427+00,http://ecx.images-amazon.com/images/I/51RbZfeoYKL.jpg,56
9780312873110,LLaughs,256,The Land of Laughs,2016-05-17 10:52:20.637407+00,http://ecx.images-amazon.com/images/I/51oGASsC3EL.jpg,95
9780857684837,"",480,John Dies at the End,2014-12-30 15:27:23.388602+00,http://ecx.images-amazon.com/images/I/51aH5jqHOqL.jpg,7
9780990972402,"",350,Empires of Eve,2018-04-06 22:54:43.828628+00,https://images-eu.ssl-images-amazon.com/images/I/41MFvru1K3L._SX260_.jpg,356
9781908968135,"",208,Close to the Machine,2014-09-05 13:42:29.800629+00,http://ecx.images-amazon.com/images/I/51XlGUnOkFL.jpg,196
9780099520276,Snowman,560,The Snowman,2012-01-05 03:54:17.562708+00,http://ecx.images-amazon.com/images/I/51Mjn-dRSdL.jpg,130
9781783751785,"",332,Just One Damn Thing After Another,2015-09-14 11:48:39.193813+00,http://ecx.images-amazon.com/images/I/51xoeNt-iUL.jpg,106
9780689878558,"",274,Alanna,2011-10-23 03:44:10.853245+00,http://ecx.images-amazon.com/images/I/41arGcONcSL.jpg,151
9781841494135,"",470,Devil You Know,2014-02-09 22:08:36.384455+00,http://ecx.images-amazon.com/images/I/51dM6ym1ipL.jpg,120
9781596065215,"",232,Stranger Things Happen,2017-01-27 23:08:05.883347+00,http://ecx.images-amazon.com/images/I/51YMTyjc10L.jpg,284
9780765325563,"",304,Shades of Milk and Honey,2018-03-18 10:22:37.738915+00,http://ecx.images-amazon.com/images/I/51m6qMChAVL.jpg,58
9780719564659,"",260,Super Crunchers,2016-05-16 22:12:42.429794+00,http://ecx.images-amazon.com/images/I/41x7CxlNYlL.jpg,62
9781500439903,AKeep,134,Abbot's Keep,2016-01-23 20:27:05.821057+00,http://ecx.images-amazon.com/images/I/312vvApP7xL.jpg,46
9780719568374,"",598,The Meaning of Night,2014-04-19 22:40:00.113349+00,http://ecx.images-amazon.com/images/I/51gz-SHGBVL.jpg,88
9780765330277,LondonFalling,416,London Falling,2013-02-11 04:54:56.748253+00,http://ecx.images-amazon.com/images/I/412RAUj-w7L.jpg,213
9780992765590,ICities,576,Imaginary Cities,2016-05-24 21:54:46.399894+00,http://ecx.images-amazon.com/images/I/61MlEFObVmL.jpg,176
9781933633862,Debt,534,Debt,2014-07-05 21:38:31.886275+00,http://ecx.images-amazon.com/images/I/316s7LYDYrL.jpg,27
9780857664266,"",352,Unseemly Science,2017-12-21 19:35:03.487132+00,"https://images-na.ssl-images-amazon.com/images/I/51ddfxG-cXL._SX328_BO1,204,203,200_.jpg",343
9781945796685,"",218,101 True Scary Stories to Read in Bed Tonight,2018-04-06 22:56:19.967946+00,https://images-eu.ssl-images-amazon.com/images/I/41vdKnD80yL.jpg,357
9781476781112,"",400,Barrayar,2016-06-14 22:12:24.419632+00,http://ecx.images-amazon.com/images/I/515%2BMku2RZL.jpg,266
9781597801607,"",350,The Improbable Adventures of Sherlock Holmes,2018-06-06 10:33:06.678884+00,https://images-eu.ssl-images-amazon.com/images/I/51WPqF2VDwL.jpg,355
9789381017647,MQueen,181,The Missing Queen,2015-07-25 18:51:23.904239+00,http://ecx.images-amazon.com/images/I/51-gIykvsxL.jpg,65
